context_switches,cpu_usage,execution_time_us,hw_branch_instructions,hw_branch_misses,hw_cache_misses,hw_cache_references,hw_cpu_cycles,hw_instructions,hw_telemetry_available,max_rss_kb,sw_context_switches,sw_cpu_migrations,sw_page_faults,synthetic_branch_proxy,synthetic_cache_proxy,is_anomaly
0.0,13.0,13.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19595264.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19595264.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19595264.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19595264.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.416,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19611648.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19628032.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19628032.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.292,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19644416.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.042,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19644416.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,20.0,18.708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19644416.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,15.0,13.917,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19644416.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,15.0,13.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19644416.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.292,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19644416.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19644416.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,15.0,13.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19644416.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.583,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19644416.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,15.0,13.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19644416.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.958,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19644416.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,21.0,19.583,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19660800.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.166,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19660800.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19660800.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,61.0,58.708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19660800.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.834,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19660800.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.834,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19660800.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19660800.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,14.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19660800.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.791,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19660800.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.709,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19660800.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19660800.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19660800.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.792,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19660800.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.791,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19660800.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,12.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19660800.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,60.0,58.708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19660800.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,61.0,58.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19660800.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.791,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19660800.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.792,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19660800.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,14.041,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19660800.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19660800.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.458,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19693568.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19693568.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19709952.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,15.0,14.417,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19709952.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19709952.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.834,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19726336.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,12.792,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19726336.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,60.0,58.584,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19726336.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,45.0,44.208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19726336.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,66.0,64.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19726336.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.042,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19726336.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,16.0,15.291,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19726336.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,17.0,16.583,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19726336.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,16.0,15.791,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19726336.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19726336.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,14.334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19726336.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.584,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19726336.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19726336.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.959,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19726336.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.042,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19726336.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,12.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19742720.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,62.0,59.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19742720.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.084,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19742720.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19742720.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,69.0,67.167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19742720.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.042,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19742720.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.958,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19742720.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19742720.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.917,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19742720.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.416,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19742720.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19742720.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19759104.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,61.0,59.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19759104.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,62.0,59.417,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19759104.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,41.0,41.041,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19759104.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,12.0,12.208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19759104.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19759104.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.958,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19759104.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19759104.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19775488.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,62.0,59.458,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19775488.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,61.0,59.291,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19791872.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,15.0,14.042,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19791872.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,16.0,15.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19791872.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19791872.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19808256.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19808256.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,12.916,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19808256.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19808256.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,16.0,15.917,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19808256.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.792,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19808256.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.834,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19808256.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19808256.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19808256.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,60.0,58.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19808256.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,16.0,14.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19808256.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,15.0,13.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19808256.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19808256.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.291,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19808256.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,61.0,58.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19808256.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19808256.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.083,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19824640.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19824640.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19841024.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19841024.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,12.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19841024.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,60.0,58.667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19841024.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,60.0,58.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19841024.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,11.959,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19841024.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19841024.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19841024.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19841024.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19841024.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,12.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19841024.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19841024.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,12.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19857408.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,16.0,14.417,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19857408.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,12.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19857408.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,60.0,58.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19857408.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,60.0,58.542,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19857408.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,60.0,58.666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19857408.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.292,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19873792.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,12.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19873792.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,70.0,68.083,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19873792.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19873792.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,16.0,16.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19890176.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,15.0,15.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19890176.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,12.709,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19890176.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,12.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19890176.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19890176.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,61.0,58.916,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19890176.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,60.0,58.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19890176.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,62.0,58.667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19890176.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19890176.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,15.0,14.958,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19890176.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.084,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19906560.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,18.0,16.667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19906560.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,16.0,15.708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19906560.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19906560.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,17.0,15.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19906560.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19906560.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19906560.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,15.0,13.958,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19922944.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,16.0,15.709,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19922944.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.083,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19922944.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.083,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19922944.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.084,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19922944.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,12.792,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19922944.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19922944.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,17.0,12.917,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19922944.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,16.0,14.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19922944.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.292,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19922944.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,15.0,13.166,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19939328.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.084,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19939328.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.042,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19939328.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.083,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19939328.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19939328.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,12.917,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19939328.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19939328.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19939328.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,15.0,13.042,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19939328.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,15.0,13.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19939328.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.416,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19955712.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.458,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19955712.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19955712.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,15.0,14.708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19972096.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,15.0,13.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19972096.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19988480.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19988480.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19988480.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19988480.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.041,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19988480.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.083,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19988480.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.041,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19988480.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.084,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19988480.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.542,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19988480.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.791,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19988480.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,15.0,13.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19988480.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,13.0,13.542,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19988480.0,-1.0,-1.0,-1.0,0.0,0.0,0
0.0,14.0,13.416,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,19988480.0,-1.0,-1.0,-1.0,0.0,0.0,0
