algo,seed,y_true,pipeline_a_score,pipeline_a_pred,pipeline_b_score,pipeline_b_pred
ML-KEM-512,1111,0,1.5345619e+07,1,0.6568646144881367,1
ML-KEM-512,1111,0,1.5254415e+07,1,0.5452857465834986,1
ML-KEM-512,1111,0,1.5116639e+07,1,0.5789482043532019,1
ML-KEM-512,1111,0,1.5467582e+07,1,0.5485429660824424,1
ML-KEM-512,1111,0,1.5211832e+07,1,0.4936369256523734,1
ML-KEM-512,1111,0,1.5494181e+07,1,0.6993420412707947,1
ML-KEM-512,1111,0,1.5259339e+07,1,0.47566364059931965,1
ML-KEM-512,1111,0,1.517599e+07,1,0.5071226842988191,1
ML-KEM-512,1111,0,1.5377721e+07,1,0.7017417247429223,1
ML-KEM-512,1111,0,1.5300805e+07,1,0.4224603960994027,1
ML-KEM-512,1111,0,1.0400331e+07,1,0.2956224389687229,0
ML-KEM-512,1111,0,0.29878736,0,0.03942760633228483,0
ML-KEM-512,1111,0,0.23586015,0,0.03931274321639201,0
ML-KEM-512,1111,0,0.26270264,0,0.03395800679178645,0
ML-KEM-512,1111,0,0.23363595,0,0.03418499428499119,0
ML-KEM-512,1111,0,0.25617328,0,0.03384314446588804,0
ML-KEM-512,1111,0,0.26973715,0,0.034072867948493325,0
ML-KEM-512,1111,0,0.27961525,0,0.037376505094875105,0
ML-KEM-512,1111,0,0.2805841,0,0.03395527140057227,0
ML-KEM-512,1111,0,0.22021328,0,0.03418499315716606,0
ML-KEM-512,1111,0,0.21136808,0,0.03407013139190039,0
ML-KEM-512,1111,0,0.2091726,0,0.03384314302457498,0
ML-KEM-512,1111,0,0.21499301,0,0.033955269884449524,0
ML-KEM-512,1111,0,0.22960259,0,0.03099348283375359,0
ML-KEM-512,1111,0,0.22358748,0,0.03110834425719038,0
ML-KEM-512,1111,0,0.2314481,0,0.03133533274306542,0
ML-KEM-512,1111,0,0.23722938,0,0.030996217764152387,0
ML-KEM-512,1111,0,0.2511385,0,0.031108344884212966,0
ML-KEM-512,1111,0,0.25094053,0,0.03110834487662344,0
ML-KEM-512,1111,0,0.62194175,0,0.03122321428728796,0
ML-KEM-512,1111,0,0.81115913,1,0.030881368369315525,0
ML-KEM-512,1111,0,0.8098816,1,0.030996229999414166,0
ML-KEM-512,1111,0,0.8182925,1,0.036350966748222406,0
ML-KEM-512,1111,0,0.78099716,1,0.03908576519588764,0
ML-KEM-512,1111,0,0.7718002,1,0.03395801666052614,0
ML-KEM-512,1111,0,0.78007805,1,0.03407287828054769,0
ML-KEM-512,1111,0,0.763038,0,0.03395801660117016,0
ML-KEM-512,1111,0,0.7616381,0,0.03156506731213448,0
ML-KEM-512,1111,0,0.7857529,1,0.03030979516136389,0
ML-KEM-512,1111,0,0.804705,1,0.030424657091132318,0
ML-KEM-512,1111,0,0.8078467,1,0.030194933881510726,0
ML-KEM-512,1111,0,0.8174925,1,0.0304246572384823,0
ML-KEM-512,1111,0,0.75073373,0,0.03042465574638401,0
ML-KEM-512,1111,0,0.85348564,1,0.030536784799724777,0
ML-KEM-512,1111,0,0.77171963,1,0.04535392472792189,0
ML-KEM-512,1111,0,0.43175045,0,0.031450198714176536,0
ML-KEM-512,1111,0,0.28758743,0,0.0303097844636777,0
ML-KEM-512,1111,0,0.2942045,0,0.03031251932285081,0
ML-KEM-512,1111,0,0.29250136,0,0.030424646334084593,0
ML-KEM-512,1111,0,0.2723851,0,0.030424645820487647,0
ML-KEM-512,1111,0,0.26017836,0,0.030312518574357218,0
ML-KEM-512,1111,0,0.24284421,0,0.03030978342328297,0
ML-KEM-512,1111,0,0.23658064,0,0.030424644890600004,0
ML-KEM-512,1111,0,0.22256555,0,0.030197656374715987,0
ML-KEM-512,1111,0,0.1975455,0,0.030197655821543695,0
ML-KEM-512,1111,0,0.197246,0,0.030309782613630588,0
ML-KEM-512,1111,0,0.19011943,0,0.030309782485269388,0
ML-KEM-512,1111,0,0.1685271,0,0.03019765514144824,0
ML-KEM-512,1111,0,0.15029696,0,0.03042464313980504,0
ML-KEM-512,1111,0,0.13487592,0,0.030309781199040823,0
ML-KEM-512,1111,0,0.1189867,0,0.030309780880025904,0
ML-KEM-512,1111,0,0.09827053,0,0.030309780407593783,0
ML-KEM-512,1111,0,0.08473761,0,0.030424641734273054,0
ML-KEM-512,1111,0,0.085451856,0,0.03030978013533868,0
ML-KEM-512,1111,0,0.07291348,0,0.030309779840168787,0
ML-KEM-512,1111,0,0.0734961,0,0.030539502924591663,0
ML-KEM-512,1111,0,0.07617104,0,0.03042464147263382,0
ML-KEM-512,1111,0,0.07356302,0,0.030424641454029715,0
ML-KEM-512,1111,0,0.08891811,0,0.03030978023777688,0
ML-KEM-512,1111,1,155848.05,1,0.03362835038569626,0
ML-KEM-512,1111,1,252398.36,1,0.03579109829849949,0
ML-KEM-512,1111,1,387840.72,1,0.03854375063656205,0
ML-KEM-512,1111,1,394181.5,1,0.03903508488823909,0
ML-KEM-512,1111,1,406771.44,1,0.039049098223584745,0
ML-KEM-512,1111,1,406724.0,1,0.03906606678453863,0
ML-KEM-512,1111,1,725851.44,1,0.04593973470673388,0
ML-KEM-512,1111,1,723184.2,1,0.04583964204818949,0
ML-KEM-512,1111,1,875524.2,1,0.05001429294959416,0
ML-KEM-512,1111,1,854868.3,1,0.0516313548467426,0
ML-KEM-512,1111,1,868231.06,1,0.05018641636664066,0
ML-KEM-512,1111,1,1.0340071e+06,1,0.05322450612107882,0
ML-KEM-512,1111,1,1.1471289e+06,1,0.0565557941845949,0
ML-KEM-512,1111,1,1.15874e+06,1,0.05679483740745198,0
ML-KEM-512,1111,1,1.6707582e+06,1,0.07100414764356922,0
ML-KEM-512,1111,1,1.6655542e+06,1,0.26525553882017944,0
ML-KEM-512,1111,1,1.536024e+06,1,0.25329877163795345,0
ML-KEM-512,1111,1,1.417298e+06,1,0.25233343960048815,0
ML-KEM-512,1111,1,1.2872488e+06,1,0.35764192936592737,0
ML-KEM-512,1111,1,1.2781926e+06,1,0.33074610167534296,0
ML-KEM-512,1111,1,1.286254e+06,1,0.13272126763296418,0
ML-KEM-512,1111,1,1.2650318e+06,1,0.2488229134423286,0
ML-KEM-512,1111,1,958131.9,1,0.09229576877736582,0
ML-KEM-512,1111,1,946496.1,1,0.20988937288987675,0
ML-KEM-512,1111,1,822592.9,1,0.09248281967728943,0
ML-KEM-512,1111,1,820057.7,1,0.09084127560401502,0
ML-KEM-512,1111,1,823723.2,1,0.23322278723101147,0
ML-KEM-512,1111,1,641627.3,1,0.2027414714828174,0
ML-KEM-512,1111,1,540109.9,1,0.10631158826644779,0
ML-KEM-512,1111,1,523334.56,1,0.22836783756717374,0
ML-KEM-512,1111,1,19407.826,1,0.3304114102039097,0
ML-KEM-512,1111,1,10168.564,1,0.0871822452165827,0
ML-KEM-512,1111,1,7990.3433,1,0.13868870109547382,0
ML-KEM-512,1111,1,102.26748,1,0.06899266853027997,0
ML-KEM-512,1111,1,76.40773,1,0.10635679410164332,0
ML-KEM-512,1111,0,40.71005,1,0.037149942352493144,0
ML-KEM-512,1111,0,36.364704,1,0.0311923255497268,0
ML-KEM-512,1111,0,31.188387,1,0.028808583732806856,0
ML-KEM-512,1111,0,24.768658,1,0.02880843891678682,0
ML-KEM-512,1111,0,16.100204,1,0.02880823429850053,0
ML-KEM-512,1111,0,5.1637006,1,0.031950523957042634,0
ML-KEM-512,1111,0,3.7320857,1,0.028917125888370084,0
ML-KEM-512,1111,0,1.8472487,1,0.02891708269485666,0
ML-KEM-512,1111,0,1.0039171,1,0.028701324458717876,0
ML-KEM-512,1111,0,0.12816946,0,0.028701305747892977,0
ML-KEM-512,1111,0,0.12052841,0,0.028917046239211805,0
ML-KEM-512,1111,0,0.12294499,0,0.028917046274865646,0
ML-KEM-512,1111,0,0.12566414,0,0.02869870631382918,0
ML-KEM-512,1111,0,0.13153496,0,0.02859213593869124,0
ML-KEM-512,1111,0,0.13292882,0,0.028807876444574037,0
ML-KEM-512,1111,0,0.13315639,0,0.029026216476146977,0
ML-KEM-512,1111,0,0.13220437,0,0.028701305809219615,0
ML-KEM-512,1111,0,0.12532955,0,0.02869870630564523,0
ML-KEM-512,1111,0,0.120256476,0,0.028701305564499804,0
ML-KEM-512,1111,0,0.10578035,0,0.02870130534910629,0
ML-KEM-512,1111,0,0.10478674,0,0.02859213528242602,0
ML-KEM-512,1111,0,0.105312005,0,0.02935112638061107,0
ML-KEM-512,1111,0,0.103134036,0,0.028807875809126342,0
ML-KEM-512,1111,0,0.087641664,0,0.028917045461658658,0
ML-KEM-512,1111,0,0.079085164,0,0.028701304686222024,0
ML-KEM-512,1111,0,0.077734075,0,0.02870130455745563,0
ML-KEM-512,1111,0,0.08764099,0,0.028917045495212686,0
ML-KEM-512,1111,0,0.10262869,0,0.02880787582636137,0
ML-KEM-512,1111,0,0.105051085,0,0.02881047520460268,0
ML-KEM-512,1111,0,0.11351536,0,0.028810475289560617,0
ML-KEM-512,1111,0,0.12515487,0,0.02880787631724942,0
ML-KEM-512,1111,0,0.13386138,0,0.028807876470091344,0
ML-KEM-512,1111,0,0.14294259,0,0.02891704662799737,0
ML-KEM-512,1111,0,0.13770922,0,0.02880787654361683,0
ML-KEM-512,1111,0,0.14475846,0,0.02891704666975631,0
ML-KEM-512,1111,0,0.13817015,0,0.03173207201778518,0
ML-KEM-512,1111,0,0.13754842,0,0.029026216452108303,0
ML-KEM-512,1111,0,0.13542497,0,0.029026216445566348,0
ML-KEM-512,1111,0,0.13966689,0,0.02891704649716561,0
ML-KEM-512,1111,0,0.13855635,0,0.028698706647348502,0
ML-KEM-512,1111,0,0.14430442,0,0.02891704667302586,0
ML-KEM-512,1111,0,0.14205085,0,0.02880787654895583,0
ML-KEM-512,1111,0,0.13642561,0,0.028810475811501618,0
ML-KEM-512,1111,0,0.13601501,0,0.028917046590008946,0
ML-KEM-512,1111,0,0.12954101,0,0.028698706421581264,0
ML-KEM-512,1111,0,0.1329919,0,0.02870130580237905,0
ML-KEM-512,1111,0,0.12933831,0,0.0288078763994599,0
ML-KEM-512,1111,0,0.11226722,0,0.02891704597265035,0
ML-KEM-512,1111,0,0.11126452,0,0.0287013054258114,0
ML-KEM-512,1111,0,0.1106151,0,0.028810475385240713,0
ML-KEM-512,1111,0,0.11002995,0,0.02891704594419653,0
ML-KEM-512,1111,0,0.1123014,0,0.02902361657753555,0
ML-KEM-512,1111,0,0.106290445,0,0.028807875889734772,0
ML-KEM-512,1111,0,0.11978566,0,0.028917046198999475,0
ML-KEM-512,1111,0,0.1256188,0,0.02891704630120496,0
ML-KEM-512,1111,0,0.12134798,0,0.028917046170018345,0
ML-KEM-512,1111,0,0.13168621,0,0.028698706464600942,0
ML-KEM-512,1111,0,0.1263763,0,0.028917046258975357,0
ML-KEM-512,1111,0,0.15998058,0,0.029026216957175017,0
ML-KEM-512,1111,0,0.17121793,0,0.028807877242904442,0
ML-KEM-512,1111,0,0.18057828,0,0.028592136733809746,0
ML-KEM-512,1111,0,0.17476653,0,0.02880787728677962,0
ML-KEM-512,1111,0,0.15444772,0,0.028917046829235002,0
ML-KEM-512,1111,0,0.16851132,0,0.028810476382843068,0
ML-KEM-512,1111,0,0.15741143,0,0.03162290227148314,0
ML-KEM-512,1111,0,0.16158152,0,0.02891704693587779,0
ML-KEM-512,1111,0,0.13570476,0,0.029026216376325575,0
ML-KEM-512,1111,0,0.14700332,0,0.028917046674502355,0
ML-KEM-512,1111,1,6.0956984,1,0.03205970884791854,0
ML-KEM-512,1111,1,336154.5,1,0.03626776269116547,0
ML-KEM-512,1111,1,333799.44,1,0.03605674335816952,0
ML-KEM-512,1111,1,681273.2,1,0.043488797533466315,0
ML-KEM-512,1111,1,672498.7,1,0.04322627534024145,0
ML-KEM-512,1111,1,685442.94,1,0.04665995581314672,0
ML-KEM-512,1111,1,676196.56,1,0.04309729004787905,0
ML-KEM-512,1111,1,1.0689182e+06,1,0.05213654444927892,0
ML-KEM-512,1111,1,1.0694912e+06,1,0.052338524566987364,0
ML-KEM-512,1111,1,1.1018249e+06,1,0.053517611775571315,0
ML-KEM-512,1111,1,1.2436391e+06,1,0.05561571134930317,0
ML-KEM-512,1111,1,1.2633842e+06,1,0.05629241901235933,0
ML-KEM-512,1111,1,1.3814599e+06,1,0.05990420790298453,0
ML-KEM-512,1111,1,1.3744779e+06,1,0.058149897052979085,0
ML-KEM-512,1111,1,1.8091471e+06,1,0.07460842165293186,0
ML-KEM-512,1111,1,1.789372e+06,1,0.11856692403861853,0
ML-KEM-512,1111,1,1.8176366e+06,1,0.2390268034282391,0
ML-KEM-512,1111,1,1.466475e+06,1,0.10961953790438696,0
ML-KEM-512,1111,1,1.4715858e+06,1,0.2501391869347339,0
ML-KEM-512,1111,1,1.1317259e+06,1,0.07890550400091256,0
ML-KEM-512,1111,1,1.1300646e+06,1,0.07190253185092664,0
ML-KEM-512,1111,1,1.1404769e+06,1,0.13468475444164638,0
ML-KEM-512,1111,1,1.1245599e+06,1,0.24352692283421343,0
ML-KEM-512,1111,1,739232.06,1,0.10052908492597087,0
ML-KEM-512,1111,1,738212.5,1,0.07256445855644683,0
ML-KEM-512,1111,1,728126.56,1,0.2279319940362125,0
ML-KEM-512,1111,1,564828.9,1,0.3420981690270128,0
ML-KEM-512,1111,1,554892.06,1,0.19287104805352784,0
ML-KEM-512,1111,1,433839.44,1,0.23881355830084652,0
ML-KEM-512,1111,1,417621.34,1,0.22207581592332273,0
ML-KEM-512,1111,1,3451.7283,1,0.06814901758500026,0
ML-KEM-512,1111,1,3420.7908,1,0.10454831206870606,0
ML-KEM-512,1111,1,3389.2034,1,0.07559625931664082,0
ML-KEM-512,1111,1,3296.0388,1,0.20335585766709519,0
ML-KEM-512,1111,1,45.783943,1,0.07898679730207642,0
ML-KEM-512,1111,0,35.1627,1,0.027904537358943264,0
ML-KEM-512,1111,0,26.446344,1,0.028007495585796086,0
ML-KEM-512,1111,0,22.937744,1,0.028216361913463092,0
ML-KEM-512,1111,0,18.654474,1,0.0281130077531959,0
ML-KEM-512,1111,0,14.652228,1,0.02800719011987804,0
ML-KEM-512,1111,0,12.425089,1,0.028007119495366127,0
ML-KEM-512,1111,0,9.217128,1,0.028007053915127585,0
ML-KEM-512,1111,0,5.6174035,1,0.027798022074740164,0
ML-KEM-512,1111,0,0.6041589,0,0.027901129777823695,0
ML-KEM-512,1111,0,0.2173115,0,0.027903639050384156,0
ML-KEM-512,1111,0,0.2065196,0,0.02800685508757076,0
ML-KEM-512,1111,0,0.22646198,0,0.028006855520338506,0
ML-KEM-512,1111,0,0.20611702,0,0.030944742235205477,0
ML-KEM-512,1111,0,0.22601768,0,0.027901121789108637,0
ML-KEM-512,1111,0,0.2043956,0,0.02800685519083344,0
ML-KEM-512,1111,0,0.22957253,0,0.02800685566166292,0
ML-KEM-512,1111,0,0.20034559,0,0.03104795838907204,0
ML-KEM-512,1111,0,0.19683708,0,0.02790363866578928,0
ML-KEM-512,1111,0,0.20272602,0,0.028006855223424422,0
ML-KEM-512,1111,0,0.19617179,0,0.028006854967659405,0
ML-KEM-512,1111,0,0.20990668,0,0.027901121511865218,0
ML-KEM-512,1111,0,0.19179611,0,0.027797904989356574,0
ML-KEM-512,1111,0,0.21593499,0,0.027903639124389406,0
ML-KEM-512,1111,0,0.20110098,0,0.030942224605760824,0
ML-KEM-512,1111,0,0.19048949,0,0.027901121140121523,0
ML-KEM-512,1111,0,0.18123148,0,0.02790112081351991,0
ML-KEM-512,1111,0,0.17983352,0,0.028006854512932954,0
ML-KEM-512,1111,0,0.17523834,0,0.028006854630179042,0
ML-KEM-512,1111,0,0.169127,0,0.02800685429747249,0
ML-KEM-512,1111,0,0.18632218,0,0.027903638517379432,0
ML-KEM-512,1111,0,0.19481012,0,0.02800685492996461,0
ML-KEM-512,1111,0,0.20249306,0,0.0280068550731349,0
ML-KEM-512,1111,0,0.19499919,0,0.028006854780379186,0
ML-KEM-512,1111,0,0.18496254,0,0.02800685468230673,0
ML-KEM-512,1111,0,0.18637358,0,0.028006854845146395,0
ML-KEM-512,1111,0,0.18936178,0,0.02790363853854118,0
ML-KEM-512,1111,0,0.17852831,0,0.028112588314998917,0
ML-KEM-512,1111,0,0.16684823,0,0.02790112040027222,0
ML-KEM-512,1111,0,0.16249092,0,0.028006854277313177,0
ML-KEM-512,1111,0,0.16622002,0,0.028112587970412155,0
ML-KEM-512,1111,0,0.15748847,0,0.02790112040367861,0
ML-KEM-512,1111,0,0.18737952,0,0.027795387190332515,0
ML-KEM-512,1111,0,0.18299188,0,0.02800685456609864,0
ML-KEM-512,1111,0,0.20439568,0,0.028112588718108025,0
ML-KEM-512,1111,0,0.19286855,0,0.030944741857941594,0
ML-KEM-512,1111,0,0.18107104,0,0.02800685458968432,0
ML-KEM-512,1111,0,0.18890955,0,0.028006854661118553,0
ML-KEM-512,1111,0,0.20212147,0,0.027903638670223642,0
ML-KEM-512,1111,0,0.20246013,0,0.027903638757899585,0
ML-KEM-512,1111,0,0.1849105,0,0.027903638388186616,0
ML-KEM-512,1111,0,0.19949749,0,0.027901121224746746,0
ML-KEM-512,1111,0,0.21446766,0,0.027901121568486963,0
ML-KEM-512,1111,0,0.21685441,0,0.028110071558419974,0
ML-KEM-512,1111,0,0.21744707,0,0.02811007168368445,0
ML-KEM-512,1111,0,0.19395576,0,0.028006854836993614,0
ML-KEM-512,1111,0,0.22308776,0,0.028006855533478515,0
ML-KEM-512,1111,0,0.21057156,0,0.03115369222197634,0
ML-KEM-512,1111,0,0.198316,0,0.027797904975078135,0
ML-KEM-512,1111,0,0.1717762,0,0.027903638239983163,0
ML-KEM-512,1111,0,0.17267576,0,0.028006854313983663,0
ML-KEM-512,1111,0,0.15763445,0,0.031050474902780366,0
ML-KEM-512,1111,0,0.15183857,0,0.02800685395244239,0
ML-KEM-512,1111,0,0.14392631,0,0.028112587517433302,0
ML-KEM-512,1111,0,0.1428593,0,0.028006853871165173,0
ML-KEM-512,1111,0,0.13807237,0,0.02800685368138119,0
ML-KEM-512,1111,0,0.13660294,0,0.02790111994538054,0
ML-KEM-512,1111,0,0.12576084,0,0.0284272709247494,0
ML-KEM-512,1111,0,0.123253025,0,0.02800685333333778,0
ML-KEM-512,1111,1,270965.72,1,0.03408457350361574,0
ML-KEM-512,1111,1,399055.06,1,0.036296382010355455,0
ML-KEM-512,1111,1,781427.44,1,0.04475209493644788,0
ML-KEM-512,1111,1,781700.9,1,0.044636088094294916,0
ML-KEM-512,1111,1,792811.3,1,0.045118403521074595,0
ML-KEM-512,1111,1,791403.56,1,0.04476172039536313,0
ML-KEM-512,1111,1,800414.06,1,0.04500924599720953,0
ML-KEM-512,1111,1,809917.7,1,0.045328955975593214,0
ML-KEM-512,1111,1,818407.2,1,0.04587728950533337,0
ML-KEM-512,1111,1,808944.7,1,0.04614229316460905,0
ML-KEM-512,1111,1,1.1899311e+06,1,0.05478724216912878,0
ML-KEM-512,1111,1,1.189568e+06,1,0.05340059289493287,0
ML-KEM-512,1111,1,1.1982752e+06,1,0.05404511298012143,0
ML-KEM-512,1111,1,1.33349e+06,1,0.05644070174999787,0
ML-KEM-512,1111,1,1.3522019e+06,1,0.05754571425687676,0
ML-KEM-512,1111,1,1.436343e+06,1,0.24086079436525112,0
ML-KEM-512,1111,1,1.168577e+06,1,0.2299670922432425,0
ML-KEM-512,1111,1,1.0204914e+06,1,0.234942696809694,0
ML-KEM-512,1111,1,752476.9,1,0.19552682051023232,0
ML-KEM-512,1111,1,1.0488972e+06,1,0.08308233537918427,0
ML-KEM-512,1111,1,1.0566e+06,1,0.08280914238564493,0
ML-KEM-512,1111,1,1.0644666e+06,1,0.3165046815520477,0
ML-KEM-512,1111,1,1.0557868e+06,1,0.16577421021082273,0
ML-KEM-512,1111,1,1.0568416e+06,1,0.09873525422420258,0
ML-KEM-512,1111,1,1.0531374e+06,1,0.10696089123051346,0
ML-KEM-512,1111,1,1.04330856e+06,1,0.2599118304993163,0
ML-KEM-512,1111,1,676097.9,1,0.16904017621178463,0
ML-KEM-512,1111,1,673616.0,1,0.08941707184563276,0
ML-KEM-512,1111,1,659110.1,1,0.20939379265648891,0
ML-KEM-512,1111,1,514541.56,1,0.16622790124996403,0
ML-KEM-512,1111,1,507258.66,1,0.24069266130504055,0
ML-KEM-512,1111,1,414888.94,1,0.06689926795095222,0
ML-KEM-512,1111,1,421297.2,1,0.08148632049019791,0
ML-KEM-512,1111,1,420419.84,1,0.2264450566108157,0
ML-KEM-512,1111,1,306571.84,1,0.2324045400882054,0
ML-KEM-512,1111,0,72.456924,1,0.030002371666057605,0
ML-KEM-512,1111,0,40.113567,1,0.029790202589027627,0
ML-KEM-512,1111,0,35.89397,1,0.033254161314387215,0
ML-KEM-512,1111,0,33.55692,1,0.03010470127445156,0
ML-KEM-512,1111,0,30.08078,1,0.03083968472807248,0
ML-KEM-512,1111,0,24.51134,1,0.03461577364878467,0
ML-KEM-512,1111,0,20.277594,1,0.030736236262230994,0
ML-KEM-512,1111,0,14.237602,1,0.030630364673877513,0
ML-KEM-512,1111,0,6.162381,1,0.03073340488641241,0
ML-KEM-512,1111,0,0.2693598,0,0.03450948098144457,0
ML-KEM-512,1111,0,0.23276451,0,0.036397582428093905,0
ML-KEM-512,1111,0,0.18381225,0,0.0361886313930691,0
ML-KEM-512,1111,0,0.16103782,0,0.03514136339599946,0
ML-KEM-512,1111,0,0.14705075,0,0.030418589800444703,0
ML-KEM-512,1111,0,0.12619057,0,0.030733273057415175,0
ML-KEM-512,1111,0,0.12246467,0,0.031362640347550326,0
ML-KEM-512,1111,0,0.12697522,0,0.03000068933800276,0
ML-KEM-512,1111,0,0.11822559,0,0.0299981716275962,0
ML-KEM-512,1111,0,0.101973355,0,0.030103905047742137,0
ML-KEM-512,1111,0,0.08039665,0,0.029686004619411177,0
ML-KEM-512,1111,0,0.09970827,0,0.029894954964834422,0
ML-KEM-512,1111,0,0.11323588,0,0.03304179242180047,0
ML-KEM-512,1111,0,0.1139171,0,0.029894955293781885,0
ML-KEM-512,1111,0,0.11340455,0,0.029894955266797692,0
ML-KEM-512,1111,0,0.10863702,0,0.029894955176475505,0
ML-KEM-512,1111,0,0.10932715,0,0.030209638903404265,0
ML-KEM-512,1111,0,0.10740882,0,0.029998171430340385,0
ML-KEM-512,1111,0,0.102659635,0,0.030000688800494404,0
ML-KEM-512,1111,0,0.110297665,0,0.02978922149296894,0
ML-KEM-512,1111,0,0.102179475,0,0.029998171295683943,0
ML-KEM-512,1111,0,0.10847177,0,0.030000688934664635,0
ML-KEM-512,1111,0,0.11048202,0,0.02999817145904525,0
ML-KEM-512,1111,0,0.113089554,0,0.02989495530782378,0
ML-KEM-512,1111,0,0.10849542,0,0.030209638927521522,0
ML-KEM-512,1111,0,0.11529726,0,0.030209639050862883,0
ML-KEM-512,1111,0,0.10235822,0,0.03335647592296596,0
ML-KEM-512,1111,0,0.093426585,0,0.029789221133637724,0
ML-KEM-512,1111,0,0.072615564,0,0.03325074156971686,0
ML-KEM-512,1111,0,0.0565996,0,0.029894954091080568,0
ML-KEM-512,1111,0,0.04864549,0,0.029998170206852467,0
ML-KEM-512,1111,0,0.054441087,0,0.030000687791680667,0
ML-KEM-512,1111,0,0.057382353,0,0.02989495416456329,0
ML-KEM-512,1111,0,0.06129583,0,0.02968600422620258,0
ML-KEM-512,1111,0,0.06474472,0,0.029894954265043426,0
ML-KEM-512,1111,0,0.06587093,0,0.030000688005333658,0
ML-KEM-512,1111,0,0.068878554,0,0.029789220614622653,0
ML-KEM-512,1111,0,0.06982697,0,0.029894954338860233,0
ML-KEM-512,1111,0,0.06742466,0,0.02978922058722804,0
ML-KEM-512,1111,0,0.068508364,0,0.03000068803788604,0
ML-KEM-512,1111,0,0.06717455,0,0.030103904272713797,0
ML-KEM-512,1111,0,0.06783221,0,0.030000688038262946,0
ML-KEM-512,1111,0,0.06543414,0,0.030000687981299626,0
ML-KEM-512,1111,0,0.062306207,0,0.03000068791901244,0
ML-KEM-512,1111,0,0.06298753,0,0.030106421666755742,0
ML-KEM-512,1111,0,0.41696358,0,0.029894961766595295,0
ML-KEM-512,1111,0,0.5817836,0,0.02989496523323379,0
ML-KEM-512,1111,0,0.6018022,0,0.030000699371488766,0
ML-KEM-512,1111,0,0.6246004,0,0.030103916137865123,0
ML-KEM-512,1111,0,0.6347011,0,0.030000700091098474,0
ML-KEM-512,1111,0,0.6609063,0,0.030000700763266847,0
ML-KEM-512,1111,0,0.69080746,0,0.030103917586066085,0
ML-KEM-512,1111,0,0.6845684,0,0.030106435004726054,0
ML-KEM-512,1111,0,0.8606223,1,0.03010643866187304,0
ML-KEM-512,1111,0,0.82639414,1,0.030627554274853915,0
ML-KEM-512,1111,0,0.83923465,1,0.029789237149470515,0
ML-KEM-512,1111,0,0.8222907,1,0.030000704385061857,0
ML-KEM-512,1111,0,1.6196073,1,0.030103937769227738,0
ML-KEM-512,1111,0,2.0435157,1,0.030735831438825075,0
ML-KEM-512,2222,0,1.5133537,0,0.6634968404378743,1
ML-KEM-512,2222,0,1.042916,0,0.3959728742838392,0
ML-KEM-512,2222,0,0.65382415,0,0.3075002570782188,0
ML-KEM-512,2222,0,0.5239736,0,0.2819436525712093,0
ML-KEM-512,2222,0,0.47387603,0,0.26537378140305046,0
ML-KEM-512,2222,0,0.4275868,0,0.2564234616042715,0
ML-KEM-512,2222,0,0.38291162,0,0.24606245025789655,0
ML-KEM-512,2222,0,0.3162244,0,0.230198432475004,0
ML-KEM-512,2222,0,0.2632036,0,0.2392850351722099,0
ML-KEM-512,2222,0,0.20157434,0,0.21341407748147093,0
ML-KEM-512,2222,0,0.120046295,0,0.19544488087461093,0
ML-KEM-512,2222,0,0.12003086,0,0.19360152259137853,0
ML-KEM-512,2222,0,0.10967792,0,0.1948419435253268,0
ML-KEM-512,2222,0,0.111740865,0,0.18950425895546766,0
ML-KEM-512,2222,0,0.1088466,0,0.18795184062859302,0
ML-KEM-512,2222,0,0.10428329,0,0.18664289494294248,0
ML-KEM-512,2222,0,0.09898548,0,0.1852043034946335,0
ML-KEM-512,2222,0,0.094310634,0,0.185785725801098,0
ML-KEM-512,2222,0,0.09038447,0,0.18481540869837806,0
ML-KEM-512,2222,0,0.087706365,0,0.18431162417512065,0
ML-KEM-512,2222,0,0.08107485,0,0.1843253144362378,0
ML-KEM-512,2222,0,0.08344584,0,0.18315152330781098,0
ML-KEM-512,2222,0,0.07738463,0,0.19963230357542316,0
ML-KEM-512,2222,0,0.07300274,0,0.18217900271890836,0
ML-KEM-512,2222,0,0.068352446,0,0.1797263140261199,0
ML-KEM-512,2222,0,0.07459813,0,0.18274114257302324,0
ML-KEM-512,2222,0,0.07197323,0,0.18072270841870738,0
ML-KEM-512,2222,0,0.080706954,0,0.18394179713518177,0
ML-KEM-512,2222,0,0.09464184,0,0.18502391126318724,0
ML-KEM-512,2222,0,0.10289628,0,0.18903506304342124,0
ML-KEM-512,2222,0,0.1099547,0,0.1888382445213254,0
ML-KEM-512,2222,0,0.11890165,0,0.19235405432125413,0
ML-KEM-512,2222,0,0.12923695,0,0.193726770038734,0
ML-KEM-512,2222,0,0.13846849,0,0.19537942602674854,0
ML-KEM-512,2222,0,0.13986997,0,0.19589393765964894,0
ML-KEM-512,2222,0,0.14359061,0,0.19661961309254844,0
ML-KEM-512,2222,0,0.15787534,0,0.19754550700096768,0
ML-KEM-512,2222,0,0.16244172,0,0.20439931212162854,0
ML-KEM-512,2222,0,0.18207479,0,0.20681966962008597,0
ML-KEM-512,2222,0,0.19491656,0,0.20935152646562608,0
ML-KEM-512,2222,0,0.20930465,0,0.20787202190234308,0
ML-KEM-512,2222,0,0.22071841,0,0.21140447713703475,0
ML-KEM-512,2222,0,0.2379119,0,0.2211751659556652,0
